horario,t1,t2,t3,t4,t5,t6,
19:57:34,41.75,41.25,39.50,42.75,41.25,41.00,
19:57:35,41.75,41.25,39.75,42.75,42.25,41.00,
19:57:36,41.75,41.00,39.75,42.50,42.00,41.75,
19:57:37,42.00,41.25,39.75,42.00,41.50,41.50,
19:57:38,42.00,41.00,39.50,42.50,42.00,41.50,
19:57:39,41.50,41.00,39.75,42.50,41.50,41.75,
19:57:40,41.25,41.25,39.75,42.75,42.00,40.75,
19:57:41,41.75,41.25,39.25,42.50,42.00,41.25,
19:57:42,42.00,40.75,39.25,42.25,41.50,41.25,
19:57:43,41.75,41.50,39.50,42.50,41.50,41.50,
19:57:44,42.00,41.25,39.50,42.50,42.00,41.00,
19:57:45,42.00,41.50,39.50,42.50,41.75,41.50,
19:57:46,41.75,41.25,39.75,42.50,41.50,41.25,
19:57:47,41.75,41.50,39.50,42.75,41.50,41.25,
19:57:48,41.25,41.25,39.75,42.50,41.75,41.25,
19:57:49,42.00,41.00,39.50,42.75,41.50,41.00,
19:57:50,41.75,41.25,39.75,42.50,41.25,41.00,
19:57:51,41.75,41.00,39.25,42.25,41.25,41.25,
19:57:52,41.50,40.75,39.50,42.50,42.00,41.50,
19:57:53,41.50,41.25,39.50,42.75,41.00,41.25,
19:57:54,41.75,41.25,39.75,42.75,42.00,41.25,
19:57:55,41.00,41.00,39.25,42.50,41.50,41.50,
19:57:56,41.25,40.75,39.50,42.75,42.00,41.50,
19:57:57,42.00,40.75,39.50,42.75,41.50,41.25,
19:57:58,41.75,40.50,39.75,42.75,41.75,41.50,
19:57:59,41.75,41.00,39.00,42.75,42.00,41.00,
19:58:00,41.50,41.25,39.25,42.50,41.75,41.50,
19:58:01,41.75,41.00,39.75,42.25,42.00,41.50,
19:58:02,41.50,41.00,39.75,42.75,41.75,41.25,
19:58:03,41.75,41.00,39.50,42.50,41.50,41.75,
19:58:04,42.00,41.25,40.00,42.75,42.00,41.75,
19:58:05,41.75,40.75,39.50,42.50,41.25,41.25,
19:58:06,41.75,41.00,39.75,42.75,41.50,41.50,
19:58:07,42.00,41.00,39.75,42.25,41.25,41.50,
19:58:08,41.25,41.25,39.75,42.75,42.00,41.25,
19:58:09,42.00,41.25,39.50,42.75,41.75,41.00,
19:58:10,41.50,40.75,39.75,42.75,41.50,41.00,
19:58:11,42.00,40.75,39.75,42.75,41.75,41.50,
19:58:12,41.75,41.25,39.00,42.25,41.50,41.25,
19:58:13,41.00,41.25,39.75,42.75,41.50,41.75,
19:58:14,41.75,41.25,39.75,42.50,41.25,41.25,
19:58:15,42.00,41.00,39.25,42.75,41.50,41.50,
19:58:16,41.50,40.75,39.50,42.25,41.75,41.50,
19:58:17,41.50,41.00,39.75,42.75,42.00,41.50,
19:58:18,41.50,41.25,39.75,42.75,41.75,41.50,
19:58:19,41.50,41.50,39.75,42.25,41.50,41.25,
19:58:20,41.75,41.25,39.75,42.25,42.00,41.25,
19:58:21,42.25,41.25,39.50,42.75,41.75,41.50,
19:58:22,41.75,40.75,39.50,42.50,42.00,40.75,
19:58:23,41.75,41.25,39.75,42.75,41.25,40.75,
19:58:24,41.75,40.75,39.25,42.50,42.00,41.50,
19:58:25,41.75,40.75,39.50,42.75,41.75,41.50,
19:58:26,42.00,40.75,39.75,42.75,42.00,40.75,
19:58:27,41.50,40.50,39.75,42.75,41.00,41.50,
19:58:28,41.50,40.50,39.75,42.75,41.50,41.50,
19:58:29,41.75,41.25,39.50,42.50,41.50,41.50,
19:58:30,41.50,41.00,39.75,42.50,41.75,41.25,
19:58:31,41.75,41.00,39.50,43.00,41.75,41.75,
19:58:32,41.75,40.75,39.50,42.75,42.00,41.50,
19:58:33,41.75,40.75,39.75,42.75,41.50,41.50,
19:58:34,41.50,41.50,40.00,42.00,41.50,41.50,
19:58:35,41.75,41.25,39.75,42.00,42.00,41.50,
19:58:36,41.75,41.25,39.50,42.75,41.75,41.00,
19:58:37,41.75,41.25,39.75,42.50,41.75,41.50,
19:58:38,41.75,41.00,39.50,42.25,41.75,41.50,
19:58:39,42.00,41.00,39.00,42.25,41.75,40.75,
19:58:40,41.75,41.50,40.00,42.75,42.00,41.25,
19:58:41,41.50,41.00,39.75,42.50,41.75,41.00,
19:58:42,41.75,40.75,39.00,42.50,42.00,41.25,
19:58:43,41.50,41.00,39.50,42.75,42.00,41.25,
19:58:44,41.75,40.50,39.50,42.50,41.75,41.50,
19:58:45,42.00,41.00,39.50,42.50,42.00,41.25,
19:58:46,41.50,41.00,39.50,42.50,41.50,41.50,
19:58:47,41.50,41.00,39.50,42.50,41.25,41.50,
19:58:48,42.00,41.25,39.50,42.50,41.50,41.00,
19:58:49,42.00,41.25,39.50,42.25,41.75,41.50,
19:58:50,41.75,41.00,39.75,42.50,41.50,41.00,
19:58:51,42.00,41.00,39.75,43.00,41.75,41.50,
19:58:52,41.50,41.00,39.75,42.25,41.50,41.50,
19:58:53,41.50,41.00,39.25,42.50,41.75,41.50,
19:58:54,41.50,41.00,39.75,42.75,41.50,41.50,
19:58:55,41.50,40.75,40.00,42.25,41.75,41.00,
19:58:56,41.75,41.25,39.75,42.75,41.00,41.50,
19:58:57,42.00,41.25,39.25,42.50,41.75,41.25,
19:58:58,42.25,41.25,39.25,42.50,42.25,41.50,
19:58:59,41.75,41.25,39.25,42.75,42.00,41.50,
19:59:00,41.00,41.00,39.50,42.75,41.75,41.25,
19:59:01,41.75,40.50,39.00,42.50,41.50,41.50,
19:59:02,41.75,41.25,39.50,42.25,41.75,41.25,
19:59:03,42.00,41.25,39.25,42.75,41.50,41.25,
19:59:04,42.00,41.00,40.25,41.75,41.50,41.50,
19:59:05,41.75,41.25,39.75,42.25,41.50,41.25,
19:59:06,41.75,41.00,39.75,42.75,42.00,41.50,
19:59:07,41.25,41.50,39.50,42.50,42.00,41.00,
19:59:08,42.00,41.25,39.75,42.00,41.75,41.25,
19:59:09,42.00,40.75,39.75,42.25,42.00,41.25,
19:59:10,41.75,41.25,39.25,42.50,41.25,41.50,
19:59:11,41.50,41.25,40.00,42.50,41.50,41.25,
19:59:12,41.50,41.25,39.25,43.00,41.75,41.00,
19:59:13,41.50,40.75,39.75,42.50,42.00,41.50,
19:59:14,41.50,41.00,39.25,42.50,41.75,41.00,
19:59:15,41.75,41.50,39.75,42.00,41.75,41.25,
19:59:16,41.75,41.50,39.50,42.75,42.00,41.00,
19:59:17,41.75,41.25,39.25,42.25,42.00,41.00,
19:59:18,42.00,41.00,39.75,42.25,41.00,41.25,
19:59:19,41.75,41.00,39.50,42.75,41.50,40.75,
19:59:20,41.25,41.50,39.25,42.25,41.75,41.50,
19:59:21,41.75,41.50,39.25,42.25,41.50,41.50,
19:59:22,41.75,40.75,39.75,42.25,41.25,40.75,
19:59:23,41.75,41.25,39.25,42.00,42.00,41.25,
19:59:24,42.00,41.25,39.75,42.75,42.00,41.50,
19:59:25,42.00,41.50,39.25,42.50,41.75,41.00,
19:59:26,41.75,41.25,39.25,42.25,41.50,40.75,
19:59:27,41.25,41.00,39.50,42.75,41.50,41.50,
19:59:28,41.50,41.25,40.00,42.50,41.50,41.25,
19:59:29,41.75,41.25,40.00,42.50,41.50,41.50,
19:59:30,41.75,41.25,39.75,42.50,42.00,41.25,
19:59:31,42.25,41.25,39.75,42.75,42.00,41.25,
19:59:32,41.75,41.25,39.25,42.50,42.00,41.25,
19:59:33,41.50,41.25,39.75,42.75,42.00,41.75,
19:59:34,41.75,41.25,39.25,42.25,41.75,41.00,
19:59:35,41.50,41.25,39.75,42.25,41.50,41.50,
19:59:36,41.50,41.00,39.25,42.75,41.75,41.50,
19:59:37,41.50,41.50,39.50,42.50,41.50,41.50,
19:59:38,41.25,41.00,39.50,42.50,41.75,41.50,
19:59:39,41.75,40.75,39.50,42.75,41.75,40.75,
19:59:40,41.75,40.75,39.25,42.25,41.75,41.25,
19:59:41,42.00,41.00,39.75,42.50,41.75,41.50,
19:59:42,42.00,40.75,39.50,42.50,41.75,41.75,
19:59:43,42.00,41.00,39.75,42.25,42.00,41.25,
19:59:44,41.50,41.00,39.75,42.25,41.50,41.50,
19:59:45,42.00,41.50,39.50,42.75,42.00,41.50,
19:59:46,41.75,41.25,39.25,42.25,41.75,41.50,
19:59:47,41.75,40.75,40.00,42.25,41.50,41.25,
19:59:48,41.50,41.25,39.75,42.50,41.25,41.25,
19:59:49,41.75,41.00,39.50,42.25,41.25,41.25,
19:59:50,42.25,41.00,39.75,42.00,41.75,41.50,
19:59:51,41.75,41.50,39.50,41.75,42.00,41.25,
19:59:52,42.00,41.25,39.50,42.75,42.00,41.25,
19:59:53,41.75,41.25,39.75,42.25,41.50,41.75,
19:59:54,41.75,41.50,39.50,42.75,42.00,41.25,
19:59:55,41.50,41.00,39.75,42.25,41.00,41.75,
19:59:56,41.75,40.50,39.50,42.25,41.00,41.75,
19:59:57,42.00,41.50,40.00,42.50,42.00,41.00,
19:59:59,41.75,41.25,39.50,42.25,41.75,41.75,
20:00:00,41.25,41.25,39.50,42.50,41.50,41.50,
20:00:01,42.00,41.00,39.25,42.75,41.75,41.50,
20:00:02,42.25,41.00,39.50,42.50,41.75,41.25,
20:00:03,41.50,41.50,39.50,42.50,42.00,41.25,
20:00:04,41.75,41.25,39.50,42.00,41.75,41.75,
20:00:05,41.75,41.25,39.25,42.75,41.75,41.00,
20:00:06,41.75,41.00,39.50,42.25,42.00,41.50,
20:00:07,41.75,41.25,39.75,42.75,41.50,41.00,
20:00:08,42.00,41.00,40.00,42.75,41.75,41.50,
20:00:09,41.50,40.75,39.00,42.50,41.75,41.00,
20:00:10,41.50,41.50,39.75,42.75,42.00,41.50,
20:00:11,41.50,41.00,39.25,42.50,41.50,41.25,
20:00:12,42.00,41.00,39.50,42.25,41.75,41.25,
20:00:13,41.75,41.00,39.50,42.75,41.75,41.00,
20:00:14,42.00,40.50,39.75,42.00,41.50,41.25,
20:00:15,42.00,41.00,39.25,42.75,41.75,41.25,
20:00:16,41.75,41.25,39.50,42.50,41.50,41.50,
20:00:17,42.00,41.00,39.75,42.50,41.50,41.50,
20:00:18,41.75,41.25,39.50,42.75,42.00,41.25,
20:00:19,42.25,41.00,39.00,42.75,42.00,41.00,
20:00:20,42.00,41.25,39.50,42.25,42.00,41.00,
20:00:21,41.75,41.00,39.75,42.75,41.75,41.25,
20:00:22,41.75,40.75,39.25,42.75,41.75,41.50,
20:00:23,41.75,41.25,39.50,42.75,41.75,41.25,
20:00:24,41.75,41.25,39.50,42.75,41.75,41.25,
20:00:25,42.00,41.00,39.25,42.50,41.25,41.50,
20:00:26,42.00,41.00,39.50,42.50,41.50,41.00,
20:00:27,41.50,41.25,40.00,42.25,41.75,41.25,
20:00:28,41.75,41.25,39.75,42.50,41.75,41.25,
20:00:29,41.75,41.25,39.50,42.25,41.75,41.50,
20:00:30,41.75,41.50,39.50,42.25,41.75,41.25,
20:00:31,42.00,41.00,39.00,42.50,42.00,41.75,
20:00:32,41.75,41.00,39.50,42.50,42.00,41.00,
20:00:33,42.00,41.00,39.50,42.25,41.25,41.50,
20:00:34,41.75,41.50,39.50,42.25,42.00,41.25,
20:00:35,42.00,41.00,39.25,42.25,41.25,40.75,
20:00:36,41.50,41.25,39.00,42.25,41.50,41.00,
20:00:37,41.50,41.00,39.25,42.50,42.00,41.25,
20:00:38,41.75,41.50,39.50,42.50,41.50,41.25,
20:00:39,41.75,41.00,39.75,42.50,41.50,41.00,
20:00:40,41.75,40.50,39.50,42.50,42.00,41.25,
20:00:41,41.75,40.50,39.50,42.75,41.25,41.50,
20:00:42,42.00,41.25,39.75,42.25,42.25,41.25,
20:00:43,41.75,40.50,39.00,42.75,41.75,41.50,
20:00:44,42.00,40.75,39.50,42.50,41.25,41.00,
20:00:45,41.50,41.00,39.25,42.25,41.75,41.00,
20:00:46,41.75,41.25,39.50,42.75,41.50,41.50,
20:00:47,41.75,41.50,39.75,42.50,41.50,41.50,
20:00:48,42.00,41.25,39.50,42.75,42.00,40.75,
20:00:49,41.75,41.00,39.75,42.75,41.25,41.25,
20:00:50,41.75,41.00,39.50,42.50,41.00,41.00,
20:00:51,42.00,41.00,39.25,42.50,41.50,41.50,
20:00:52,41.75,41.25,39.50,42.75,41.75,41.25,
20:00:53,41.50,41.00,39.25,42.50,41.75,41.75,
20:00:54,41.50,40.75,39.50,42.50,41.75,41.25,
20:00:55,41.25,41.50,39.75,42.25,41.50,41.25,
20:00:56,41.50,41.00,39.50,42.25,41.75,41.00,
20:00:57,42.00,41.25,39.50,42.75,41.75,41.00,
20:00:58,42.00,41.25,39.50,42.50,41.50,41.25,
20:00:59,41.75,41.25,39.75,42.25,41.75,40.75,
20:01:00,41.25,40.75,39.75,42.75,41.75,41.25,
20:01:01,41.25,41.00,39.50,42.50,42.00,41.50,
20:01:02,41.75,41.00,39.75,42.75,41.75,41.25,
20:01:03,41.50,41.00,40.00,42.75,42.00,41.50,
20:01:04,42.00,41.25,39.00,42.50,41.75,41.25,
20:01:05,41.75,40.75,40.00,42.50,42.00,41.50,
20:01:06,41.75,41.00,39.50,42.75,41.75,41.25,
20:01:07,41.25,41.00,39.75,42.50,41.75,41.50,
20:01:08,41.50,41.25,40.00,42.25,42.00,40.75,
20:01:09,42.00,40.75,40.00,42.25,41.75,41.75,
20:01:10,42.25,41.00,39.25,42.75,42.00,41.25,
20:01:11,41.50,41.25,39.50,42.75,42.00,41.00,
20:01:12,42.00,40.75,39.50,42.50,42.00,41.25,
20:01:13,41.75,40.75,39.75,42.00,41.25,41.50,
20:01:14,41.75,41.00,39.50,42.50,42.00,41.50,
20:01:15,41.75,41.25,39.50,42.00,41.25,41.00,
20:01:16,41.75,41.25,39.25,42.50,41.50,41.00,
20:01:17,41.50,41.00,40.00,42.50,41.25,41.50,
20:01:18,42.25,40.75,39.75,42.50,42.00,40.75,
20:01:19,42.25,41.00,39.50,42.50,41.75,41.00,
20:01:20,41.50,41.00,39.75,42.75,41.75,41.50,
20:01:21,41.25,41.25,39.50,42.25,41.75,41.50,
20:01:22,41.75,41.25,39.25,42.50,41.75,41.50,
20:01:23,41.50,41.25,39.75,42.50,41.75,41.50,
20:01:24,42.00,41.50,39.75,42.50,42.00,41.25,
20:01:25,41.75,40.75,39.50,42.50,42.00,41.75,
20:01:26,41.50,41.00,39.50,42.75,41.25,41.25,
20:01:27,42.00,41.25,39.25,42.25,41.25,41.50,
20:01:28,42.00,40.75,39.25,42.50,41.75,41.00,
20:01:29,42.00,41.00,39.75,42.50,41.75,41.50,
20:01:30,42.00,41.25,39.75,42.25,41.75,41.50,
20:01:31,41.50,40.75,39.75,42.75,41.50,41.00,
20:01:32,41.50,41.25,39.50,42.25,41.75,41.00,
20:01:33,41.75,40.75,39.50,42.50,41.75,41.50,
20:01:34,41.50,41.00,39.75,42.75,41.50,41.00,
20:01:35,41.50,41.25,39.50,41.50,42.00,41.50,
20:01:36,41.50,41.50,39.25,42.25,41.75,41.25,
20:01:37,41.50,41.25,39.25,42.50,41.75,41.00,
20:01:38,42.00,41.00,39.25,42.00,41.00,41.50,
20:01:39,41.25,41.00,38.75,42.50,41.50,41.50,
20:01:40,41.50,41.25,39.50,42.50,41.75,41.25,
20:01:41,41.50,40.75,39.50,42.50,41.50,41.50,
20:01:42,42.00,41.25,39.50,42.50,41.75,41.25,
20:01:45,41.75,41.25,39.75,42.50,42.00,41.25,
20:01:46,41.50,41.00,39.75,42.50,41.75,41.25,
20:01:47,41.50,41.25,39.75,42.50,41.75,41.25,
20:01:48,42.00,41.00,39.75,41.75,41.75,41.50,
20:01:49,41.75,41.25,38.75,42.25,41.25,41.25,
20:01:50,41.75,41.00,39.25,42.25,41.75,41.00,
20:01:51,41.75,41.25,39.75,42.50,41.50,41.25,
20:01:52,42.00,41.25,39.75,42.75,41.75,41.50,
20:01:53,41.50,40.75,39.75,42.00,41.25,41.25,
20:01:54,41.25,41.00,39.50,42.50,41.75,41.00,
20:01:55,42.00,40.50,39.00,42.50,41.25,41.25,
20:01:56,41.75,41.00,39.75,42.00,41.75,41.50,
20:01:57,41.75,41.25,39.75,42.50,41.75,41.50,
20:01:58,41.75,41.00,39.25,42.00,41.75,41.25,
20:01:59,41.75,41.25,39.50,42.50,42.00,41.00,
20:02:00,41.50,40.75,39.75,42.25,41.75,41.00,
20:02:01,41.50,41.00,39.75,42.50,41.75,41.00,
20:02:02,41.50,41.25,39.75,42.50,41.75,41.25,
20:02:03,41.75,41.00,39.75,42.00,41.75,41.25,
20:02:04,42.00,40.75,39.25,42.25,41.75,40.75,
20:02:05,42.00,41.25,39.50,42.25,41.50,41.00,
20:02:06,41.50,41.25,39.50,42.25,42.00,41.50,
20:02:07,41.25,40.75,39.25,42.75,42.00,41.25,
20:02:08,41.50,40.75,39.50,42.50,41.75,40.75,
20:02:09,41.50,40.75,39.25,42.50,41.75,41.50,
20:02:10,42.00,40.75,39.25,42.00,41.25,40.75,
20:02:11,42.00,41.25,39.50,42.50,41.75,40.75,
20:02:12,41.50,41.25,39.75,42.75,41.75,41.25,
20:02:13,41.75,41.00,39.75,42.25,41.75,41.25,
20:02:14,41.50,41.25,39.50,42.75,41.75,41.00,
20:02:15,41.50,41.00,39.75,41.75,41.25,41.00,
20:02:16,41.25,40.75,39.25,42.50,41.25,41.25,
20:02:17,41.75,41.00,39.75,42.50,41.50,40.75,
20:02:18,41.75,41.25,39.75,42.75,41.75,41.25,
20:02:19,41.50,41.25,39.75,42.50,41.50,41.50,
20:02:20,42.00,41.00,39.75,42.25,42.00,41.25,
20:02:21,42.00,40.75,39.25,42.50,41.75,41.25,
20:02:22,41.50,41.00,39.75,42.75,41.75,41.25,
20:02:23,42.00,40.75,39.75,42.75,41.75,41.25,
20:02:24,41.75,41.00,39.25,42.50,41.75,41.25,
20:02:25,41.75,41.25,39.50,42.50,41.75,41.25,
20:02:26,41.50,41.25,39.75,42.00,41.75,41.00,
20:02:27,41.75,41.25,39.75,42.50,41.25,41.50,
20:02:28,42.00,41.00,39.25,42.50,41.75,41.25,
20:02:29,41.50,41.00,39.75,42.75,41.75,41.25,
20:02:30,41.75,41.00,39.25,42.00,41.50,41.00,
20:02:31,42.00,41.00,39.50,42.50,42.00,41.50,
20:02:32,41.50,41.00,39.75,42.50,41.00,41.25,
20:02:33,41.75,40.75,39.50,42.25,41.50,41.50,
20:02:34,41.75,40.75,39.75,42.50,41.25,41.25,
20:02:35,42.00,41.00,39.75,42.50,41.75,41.00,
20:02:36,41.75,41.25,39.25,42.25,41.75,41.00,
20:02:37,41.75,41.00,39.50,42.50,41.25,41.25,
20:02:38,41.25,40.75,39.75,42.25,41.50,41.50,
20:02:39,41.75,41.00,39.50,42.75,41.25,41.25,
20:02:40,41.00,41.00,39.25,42.00,41.75,41.00,
20:02:41,41.50,41.00,39.75,42.50,41.00,41.50,
20:02:42,41.50,40.75,39.25,42.50,41.75,41.25,
20:02:43,42.00,41.25,39.50,42.25,41.75,40.75,
20:02:44,42.00,41.00,39.50,42.75,41.25,41.25,
20:02:45,41.50,41.00,39.25,42.50,42.00,41.50,
20:02:46,41.25,41.50,39.25,42.25,42.00,41.00,
20:02:47,41.50,41.25,39.75,42.75,41.50,41.00,
20:02:48,41.75,41.25,39.75,42.50,41.50,41.50,
20:02:49,42.00,41.00,39.50,42.25,42.00,41.50,
20:02:50,41.50,41.25,39.75,42.50,41.25,41.00,
20:02:51,41.50,41.25,39.75,42.50,41.75,40.75,
20:02:52,41.50,41.00,39.50,42.25,41.75,41.50,
20:02:53,42.00,40.50,39.75,42.75,41.50,41.00,
20:02:54,41.50,41.00,39.50,42.50,41.25,41.25,
20:02:55,41.75,41.25,39.50,42.75,41.75,41.00,
20:02:56,41.75,41.25,39.75,42.50,41.75,41.25,
20:02:57,42.00,40.75,39.25,42.00,41.75,41.25,
20:02:58,42.00,41.25,39.75,42.75,41.50,41.50,
20:02:59,41.25,41.25,39.50,42.75,41.75,41.25,
20:03:00,42.00,41.25,39.75,42.50,41.75,41.50,
20:03:01,41.50,40.75,39.75,42.75,41.75,41.25,
20:03:02,41.50,40.75,39.50,42.50,41.75,41.25,
20:03:03,41.50,41.25,39.50,42.00,41.25,41.00,
20:03:04,41.75,41.25,39.75,42.25,41.75,40.75,
20:03:05,41.50,41.00,39.50,42.50,41.75,41.00,
20:03:06,42.00,41.25,39.75,42.00,41.50,41.50,
20:03:07,41.75,41.25,39.25,42.50,41.25,41.25,
20:03:08,41.50,40.75,38.75,42.50,41.25,41.25,
20:03:09,41.75,41.25,39.75,42.75,41.25,41.25,
20:03:10,41.50,41.00,39.75,42.75,41.25,41.25,
20:03:11,41.75,41.25,39.75,42.00,41.50,41.25,
20:03:12,41.50,41.25,39.25,42.00,41.75,41.50,
20:03:13,41.50,40.75,39.75,42.50,41.75,41.00,
20:03:14,41.75,40.75,39.75,42.75,42.00,41.25,
20:03:15,42.00,41.25,39.75,42.75,41.50,41.50,
20:03:16,41.50,41.00,39.75,42.00,41.75,41.00,
20:03:17,41.50,41.25,39.00,42.25,41.50,41.25,
20:03:18,42.00,41.25,39.25,42.75,41.25,41.25,
20:03:19,41.25,40.75,39.75,42.50,41.25,41.50,
20:03:20,41.00,41.25,39.75,42.25,41.50,41.00,
20:03:21,41.75,41.25,39.75,42.50,41.50,41.25,
20:03:22,42.00,41.25,39.50,42.50,41.75,41.25,
20:03:23,41.75,41.25,39.25,42.50,41.75,41.25,
20:03:24,42.00,41.00,39.75,42.00,41.75,41.25,
20:03:25,41.75,40.75,39.50,42.50,41.50,41.00,
20:03:26,41.50,41.00,39.50,42.25,41.50,41.00,
20:03:27,42.25,40.75,39.75,42.50,41.75,41.50,
20:03:28,41.25,41.00,39.00,42.25,41.00,41.25,
20:03:29,42.00,40.75,39.50,42.50,41.25,41.00,
20:03:30,41.50,41.00,39.75,42.75,41.75,41.25,
20:03:31,41.50,41.25,39.75,42.00,41.50,41.25,
20:03:32,41.75,40.50,39.25,42.50,41.50,40.75,
20:03:33,41.50,41.25,39.75,42.50,41.25,41.25,
20:03:34,41.50,40.25,39.50,42.50,42.00,41.00,
20:03:35,41.50,41.00,39.75,42.00,41.75,41.50,
20:03:36,41.25,41.25,39.25,42.50,41.75,41.25,
20:03:37,42.00,40.75,39.50,42.50,41.75,41.50,
20:03:38,41.75,40.75,39.50,43.00,41.25,40.75,
20:03:39,42.00,41.25,39.25,42.25,41.25,41.00,
20:03:40,42.00,41.00,39.75,42.00,41.25,41.25,
20:03:41,42.00,40.75,39.50,42.25,41.50,41.75,
20:03:42,42.00,40.75,39.75,42.50,42.00,41.50,
20:03:45,41.75,41.25,39.75,42.75,41.25,41.50,
20:03:46,41.75,40.50,39.75,42.75,41.75,41.50,
20:03:47,41.75,41.25,39.75,42.50,41.75,41.25,
20:03:48,41.50,40.75,39.75,42.25,41.50,41.00,
20:03:49,41.50,41.25,39.50,42.50,41.25,41.00,
20:03:50,41.75,41.00,39.50,42.75,41.75,41.50,
20:03:51,41.75,41.25,39.75,42.00,41.75,41.00,
20:03:52,41.75,41.00,39.25,42.75,41.75,41.25,
20:03:53,42.00,41.25,39.50,42.75,41.50,41.00,
20:03:54,41.25,40.75,39.75,42.50,41.50,41.25,
20:03:55,41.75,41.25,39.50,42.25,41.50,41.25,
20:03:56,41.75,41.00,39.75,42.25,41.25,40.75,
20:03:57,41.50,41.25,39.50,42.25,41.75,41.50,
20:03:58,42.00,41.25,39.50,42.25,41.75,41.25,
20:03:59,42.00,40.75,39.75,42.50,41.75,41.00,
20:04:00,41.50,41.25,39.50,42.25,41.75,41.50,
20:04:01,41.75,41.00,39.50,42.25,41.50,41.00,
20:04:02,41.50,40.75,39.50,42.25,41.75,40.50,
20:04:03,41.75,41.25,39.75,42.25,41.75,41.25,
20:04:04,41.75,40.50,39.75,42.50,41.75,41.00,
20:04:05,41.75,41.25,39.25,42.50,41.75,40.75,
20:04:06,41.75,41.25,39.75,42.75,41.00,41.25,
20:04:07,41.50,40.75,39.75,42.00,42.00,40.75,
20:04:08,41.50,41.00,39.75,42.50,42.00,41.00,
20:04:09,41.25,41.25,39.25,42.50,41.50,41.50,
20:04:10,41.25,41.00,39.75,42.25,41.75,41.25,
20:04:11,42.00,41.25,39.75,42.50,42.00,41.25,
20:04:12,41.50,41.25,39.75,42.50,41.75,41.00,
20:04:13,42.00,41.25,39.50,42.25,41.50,41.25,
20:04:14,41.00,41.25,39.50,42.50,41.50,41.25,
20:04:15,42.00,41.00,39.75,42.00,41.25,41.00,
20:04:16,42.00,41.00,39.75,42.50,42.00,41.25,
20:04:17,41.50,41.25,39.50,42.50,41.75,41.25,
20:04:18,41.50,40.75,39.50,42.25,41.75,40.75,
20:04:19,42.00,40.75,39.75,42.75,42.00,40.50,
20:04:20,41.75,40.75,39.50,42.50,41.50,41.50,
20:04:21,41.25,41.25,39.50,42.25,41.75,41.25,
20:04:22,41.25,40.75,39.75,42.25,41.25,41.00,
20:04:23,41.75,41.25,39.50,42.75,41.75,41.50,
20:04:24,41.50,41.00,39.25,42.75,41.75,41.00,
20:04:25,42.00,41.25,39.25,42.00,41.75,41.00,
20:04:26,42.00,41.00,39.50,42.75,41.75,41.25,
20:04:27,41.50,41.00,39.75,42.25,41.75,41.25,
20:04:28,41.50,41.00,39.75,42.25,41.50,41.50,
20:04:29,41.75,40.75,39.00,42.50,40.75,41.25,
20:04:30,41.50,41.25,39.25,42.75,41.50,41.50,
